Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
GHUWFLVPFJFULA-BCPKNISVNA-N,CHEMBL3233780,1956,A,6.86,chembl20,1335368,9606,EGFR,1260,N=1C2=C(C(=NC1)NC=3C=C(C(=CC3)F)Cl)C=C(S2)NC(/C=C/CN(CCN(CC)CC)C)=O
GHVBIROTJQDRQB-LILDFLRNNA-N,CHEMBL420624,1956,A,10.0,chembl20,66586,9606,EGFR,1260,C=1(C2=C(C=C(C=C2)N)N=CN1)NC=3C=C(Br)C=CC3
GIPIRBPYCRHAIJ-LQFNOIFHNA-N,CHEMBL248864,1956,A,6.69,chembl20,458089,9606,EGFR,1260,C1(=C(OC)C=C2N=CN=C(C2=C1)NC=3C=C(C=CC3)C#CC(O)(C)C)OC
GITUVDOZXIUQEE-UHFFFAOYNA-N,CHEMBL383008,1956,A,5.12,chembl20,331137,9606,EGFR,1260,O1C2=C3C=CC=CC3=C(OCC4=CC=C(C=C4)OC)C(=C2C=5C(C6=CC=CC=C6C(C51)=O)=O)C(=O)OC
GFAHXMGLSFRQDM-SPEPDGBUNA-N,CHEMBL381541,1956,A,5.27,chembl20,339196,9606,EGFR,1260,N1=CN=C2OC3=C(C=C(C=C3)NC(C=C)=O)CNC2=C1NC=4C=CC=C(C4)Br
GFAVMCPSQILRPK-SDKWDUJINA-N,875024,1956,A,5.13253,pubchem,1106449,9606,EGFR,1260,FC1=C(NC(=O)/C=C/C2=CC=CC=C2)C=CC=C1
GFNNBHLJANVSQV-UYBDAZJANA-N,CHEMBL7917,13649,A,7.0,chembl20,103915,10090,EGFR,1260,N1=CN=C(C2=CC(=C(C=C12)OC)OC)NC3=CC(=CC=C3)Cl
GFNNBHLJANVSQV-UYBDAZJANA-N,CHEMBL7917,1956,A,9.51,chembl20,66586,9606,EGFR,1260,N1=CN=C(C2=CC(=C(C=C12)OC)OC)NC3=CC(=CC=C3)Cl
GFOMFROIIBQABZ-UYBDAZJANA-N,CHEMBL1986328,1956,A,5.7,chembl20,809214,9606,EGFR,1260,O1C(C2=NC=3C(N=C2C=4OC=CC4)=CC=C(NC(=O)N(C)C)C3)=CC=C1
GFRRUJXUMZJUGB-STNSPPMTNA-N,11157041,1956,A,6.11464,pubchem,248903,9606,EGFR,1260,O(C1=C(NC(=O)/C=C/CN(C)C)C=C2C(NC3=CC(=C(OCC4=CC=CC=C4)C=C3)C#N)=C(C=NC2=C1)C#N)CC
GFTOODFOXIDLNF-RTNDPQTINA-N,CHEMBL1172843,1956,A,8.15,chembl20,642516,9606,EGFR,1260,N1=CN=C(C2=C1OC(=C2C=3C=CC=C(C3)NC(C=C)=O)C4=CC=CC=C4)N[C@@H](C5=CC=CC=C5)CO
GGBQGMRDBYCCLW-DZQCGVKKNA-N,CHEMBL1242569,1956,A,5.29,chembl20,654933,9606,EGFR,1260,N1=CN=C2N(N=C(C=3C=CC(=C(C3)OC)OCC)C2=C1N)CC=C
GGBSUWUKBQYWCO-LBOYIXSDNA-N,CHEMBL206370,1956,A,5.01,chembl20,339196,9606,EGFR,1260,N1=CN=C2OC3=C(C=C(C=C3)OC)CNC2=C1NC=4C=CC=C(C4)C5=CC=CC=C5
GGFWNDJYHSAUAY-YLYGAZKNNA-N,CHEMBL115519,1956,A,5.36,chembl20,63788,9606,EGFR,1260,C(=C/C=1C=C(CSC2=NC=3C=C(Cl)C=CC3S2)C(=C(C1)OC)O)(\C(=O)N)/C#N
GGGQDTFIHHKBEH-UHFFFAOYNA-N,CHEMBL599728,1956,A,5.51,chembl20,607962,9606,EGFR,1260,C1(=CC=2OC(=CC(C2C(O)=C1)=O)C=3C=CC=CC3)OCC(OCCCCCCCCCC)=O
GGHZBUPPNLNXED-PJQSKVNONA-N,CHEMBL93386,1956,A,7.7,chembl20,66587,9606,EGFR,1260,C=1(C=2C(=CC=C(NC(C#CCN3CCOCC3)=O)C2)N=CN1)NC=4C=C(Br)C=CC4
GGISTQYRESWHKH-BASFAYMINA-N,CHEMBL346770,1956,A,5.26,chembl20,65135,9606,EGFR,1260,C1(=C(N(C)C=2C1=CC=CC2)SSC3=C(C=4C=CC=CC4N3C)C(C5=CC=C(C(O)=O)C=C5)=O)C(C=6C=CC(C(O)=O)=CC6)=O
GGLLZEGVMRMANJ-CATZCVBWNA-N,CHEMBL598611,1956,A,8.09,chembl20,612309,9606,EGFR,1260,C1(=C(C=C2C(=C1)C(=NC=N2)NC=3C=C(C=CC3)C#C)OCCCCCCC(=NO)O)OC
GGPWEMMVSWVERZ-SPEPDGBUNA-N,44416545,1956,A,5.92082,pubchem,271215,9606,EGFR,1260,O1C=2C(CNC=3C1=NC=NC3NC4=CC=5NN=CC5C=C4)=CC(OC)=C(OC)C2
GGPWEMMVSWVERZ-XBXBPLPCNA-N,CHEMBL215488,1956,A,5.92,chembl20,402644,9606,EGFR,1260,N1=C(C2=C(OC3=C(C=C(C(OC)=C3)OC)CN2)N=C1)NC4=CC=5C(C=C4)=CNN5
GGPWWEAGMSDXFA-HOFSPNJZNA-N,CHEMBL256297,1956,A,7.92,chembl20,479448,9606,EGFR,1260,C=1(NC=2C=C(C(=CC2)OCC3=CC(=CC=C3)F)Cl)C(/C=N/OC)=C(N)N=CN1
GGPZCOONYBPZEW-MPIMZMORNA-N,CHEMBL101683,1956,A,5.14,chembl20,67063,9606,EGFR,1260,ClC1=CC=C(C=C1)NC(=O)C2=C(NCC3=CC=NC=C3)C=CC=C2
GGQAEINRBKFRGZ-XNDZDPGTNA-N,CHEMBL131020,1956,A,5.96,chembl20,67052,9606,EGFR,1260,[C@]12(N3C4=C5C(C6=C(N5[C@@H](O1)C[C@@H]([C@@H]2OC)N(S(=O)(=O)C)C)C=CC=C6)=C7C(=C4C8=C3C=CC=C8)CNC7=O)C
GCTRVFZGBTUDPW-JGKQAXAWNA-N,CHEMBL301483,1956,A,5.9,chembl20,66897,9606,EGFR,1260,C=1(C(C2=C(Cl)C=CC=C2Cl)=CC=3C(=NC(NCCCCN(CC)CC)=NC3)N1)NC(=O)NCC
GCYXEGSPUDSZJY-SPEPDGBUNA-N,CHEMBL1973540,1956,A,5.7,chembl20,809214,9606,EGFR,1260,S1C2=C3C(C(=O)NC3=CC=C2N=C1)=CNC4=CC=C(S(=O)(=O)NC=5N=CC=CC5)C=C4
GCZGNAXCDDMNDI-LILDFLRNNA-N,CHEMBL407591,1956,A,6.17,chembl20,468986,9606,EGFR,1260,N1=CC2=C(NC=3C(=CC(=CC3)OC)N)N=CN=C2C=C1
GCZJQTRRJPRFIP-VVKINWOJNA-N,CHEMBL2007002,1956,A,5.7,chembl20,809214,9606,EGFR,1260,O=C(NC1=CC=CC=C1)C2=NNC3=C2C=C(C=4C=C(OC)C(O)=CC4)C=C3
GCZQBFMPHLFNIO-WXIKHBLCNA-N,CHEMBL480356,1956,A,5.46,chembl20,515179,9606,EGFR,1260,C=1(C=C2/C(/C(NC2=CC1)=O)=C/C3=C(C(CCC(O)=O)=C(C)N3)C)C(=O)NNC4=CC=CC=C4
GDKHQUDZTDIVIZ-FKKUNWFHNA-N,CHEMBL305782,1956,A,6.74,chembl20,66714,9606,EGFR,1260,C/1(\C=2C(=NC=NC2NC=3C=C(Cl)C(=CC3)F)NC1=O)=C/C=4NC(C)=C(C4C)CCC(=O)O
GDMQQLTUNQPLAX-CGKGNVQZNA-N,90655283,1956,A,6.92082,pubchem,1128932,9606,EGFR,1260,FC(F)(F)C1=C(CN2CCN(CC2)C)C=CC(NC(=O)C3=CC(NC(=O)C=4C=NC(=NC4)NC)=C(C=C3)C)=C1
GDYZFFBMSBDTAA-HCKMINDGNA-N,CHEMBL1996817,1956,A,5.7,chembl20,809214,9606,EGFR,1260,O(C1=NC=NC=2NC=C(C21)C=3C=CC=CC3)CCCC
GDZVJYNOYOCFPD-XRSKGTPYNA-N,CHEMBL3235203,1956,A,6.38,chembl20,1337212,9606,EGFR,1260,C=1(C(=NC2=C(C1)C=C(C=C2)C)OC3=CC=C(C=C3)F)/C=N/NC(CN4C(=CN=C4C)N(=O)=O)=O
GEGCXGMFUYJULA-FKCKLRASNA-N,CHEMBL404367,1956,A,5.7,chembl20,809214,9606,EGFR,1260,C1=NC=C(C2=CC=C(C=C2)NC(=O)NC3=CC=CC(=C3)C)C=4C(=NN(C41)C)N
GEJMJYDZLHWEBY-MPIMZMORNA-N,76332994,1956,A,5.4034,pubchem,1077573,9606,EGFR,1260,S1C2=C(CCN(C2)C(=O)C=C)C=3C1=NC=NC3NC4=C(F)C(=CC=C4)C
FLHJZUQGFPJXRD-GWZBNUJDNA-N,CHEMBL1965631,1956,A,5.7,chembl20,809214,9606,EGFR,1260,O=C(NC=1NN=C2C1C=C(C=3N=NN(C3)CC4=CC=CC=C4)C=C2)CN(C)C
FSSSCYOUDUBIGP-PKSOQXRJNA-N,90645481,1956,A,6.91328,pubchem,1158369,9606,EGFR,1260,FC(F)(F)C=1C=CC(NC2=NC(=NC=3OC(=CC23)C)C)=CC1
FTURZEQDGNNETP-LZYBPNLTNA-N,CHEMBL133758,1956,N,4.1,chembl20,66735,9606,EGFR,1260,C=1(C(=O)OC)C(=CC=C(/N=C/C2=C(C=CC(=C2)O)O)C1)O
GBJPKZOWVNKHRB-UHFFFAOYNA-N,CHEMBL1994361,1956,A,5.7,chembl20,809214,9606,EGFR,1260,FC=1C(C(=O)C=2C(N)=CC=C(C2)C3=CC(OCC(N)CC=4C=5C(NC4)=CC=CC5)=CN=C3)=CC=CC1
FVWVAEZYXLGVIV-GPQMBLKYNA-N,CHEMBL545541,1956,A,8.4,chembl20,63616,9606,EGFR,1260,C1=2C(=NC=NC1=CC(=C(C2)OC)OC)NCC=3C=CC=CC3
FUXHNAHZJZOIIP-VXUANIMWNA-N,CHEMBL432941,1956,A,5.05,chembl20,63761,9606,EGFR,1260,C1(=C(C=2CCCCC2N1)CCC(O)=O)/C=C/3\C(NC4=C3C=CC(C=5C=C(OC)C=CC5)=C4)=O
GEPKFPGFWUHVLZ-WEFOSWJONA-N,CHEMBL522785,1956,A,5.48,chembl20,566606,9606,EGFR,1260,N(C1=CC(=CC=C1)C2=NC3=C(S2)C=CC=C3)C4=NC(=NC=5C4=CC(=C(C5)OC)OC)NC=6C=C(NN6)C
GETNIGWOTOBHPR-WWXRYIHZNA-N,CHEMBL3133755,1956,A,5.48,chembl20,1299287,9606,EGFR,1260,C1=2C(=NC=NC1=CC(=CC2)OCCCN3CCOCC3)NC4=CC(NC(NC5=CC=C(C(=C5)Cl)F)=O)=CC=C4
GEVOOZNHXCBXLI-SFDPQIMENA-N,60020799,1956,A,5.52418,pubchem,739693,9606,EGFR,1260,O1C(=C(C2=C(N[C@@H](C3=CC=CC=C3)C)N=CN=C12)C4=CC=CC=C4)C5=CC=CC=C5
GEWZCPIATCKFBZ-QXSWTRGNNA-N,CHEMBL1095776,1956,N,4.02,chembl20,632680,9606,EGFR,1260,C1(=NC(=C2C=C(NC2=N1)CC=3C=CC(=CC3Cl)Cl)NC=4C(=CC=CC4)C(C)C)N
GEYLKEHPEKRUTC-FHGMOFAHNA-N,CHEMBL2152252,1956,A,6.13,chembl20,850915,9606,EGFR,1260,O=S(C=1C=C(C=CC1Cl)C2=CN=C(N)C(C(=O)NC)=N2)(NC=3C=CC=C(C3F)F)=O
GEYZVGCNGAPMHN-LELJVTLKNA-N,CHEMBL2064379,1956,N,4.12,chembl20,831926,9606,EGFR,1260,C=1C2=C(N(C(O2)=O)CCCN3CCOCC3)C=C4C(=NC=NC14)NC5=CC(=CC(=C5)C)C
GEZALMMCQYDFML-DZQCGVKKNA-N,24905152,1956,A,6.21467,pubchem,1120079,9606,EGFR,1260,N1(N=C(C2=C1N=CN=C2N)C=3C=C4C(N=CC=C4)=CC3)C(C)C
GCMJIBUKSLVDKY-SHHOZWNJNA-N,CHEMBL2148049,1956,A,7.33,chembl20,850422,9606,EGFR,1260,C(=O)(NCCN1C=CC=2N=CN=C(C21)NC3=CC=C(C(=C3)Cl)OC=4C=C(C=CC4)C(F)(F)F)C(S(=O)(=O)C)(C)C
GGUUHEFKRMTXOW-PKRZOPRNNA-N,CHEMBL2070198,1956,A,7.01,chembl20,835647,9606,EGFR,1260,N(CC1=CC=C2C(=C1)OCCCO2)C=3C=C4C(=NC=NC4=CC3)NC5=CC=CC(=C5)Br
FQYJEKYABLWPHF-GUFOMDNBNA-N,CHEMBL592480,1956,A,6.25,chembl20,607148,9606,EGFR,1260,C1=CC(=C(/C=N/NC=2SC=C(N2)O)C=C1Cl)O
FQYLJBVSYHZWLT-RLWCLMHNNA-N,CHEMBL260092,1956,A,5.7,chembl20,809214,9606,EGFR,1260,N=1C(=C2C(NCCC(C3=CC=C(NC(NC4=CC=CC(=C4)C(F)(F)F)=O)C=C3)=N2)=NC1)N
FQYOEBSXPQCDHZ-HCKMINDGNA-N,CHEMBL1829274,1956,N,4.67,chembl20,770250,9606,EGFR,1260,C(CC=1C=C(C=CC1)Br)(=O)NS(C=2C=CC(=CC2)Cl)(=O)=O
FRBVMVNBNRSFNA-XJJMZVKUNA-N,CHEMBL3233786,1956,A,8.4,chembl20,1335368,9606,EGFR,1260,N=1C2=C(C(=NC1)NC=3C=C(C(=CC3)F)Cl)C=C(S2)NC(/C=C/CN4CCC(CC4)F)=O
FRHDZWLQTMKUPC-VVKINWOJNA-N,CHEMBL460746,1956,A,6.55,chembl20,566606,9606,EGFR,1260,C1=CC(=CC=C1N(=O)=O)C(NC(NC2=CC(=C(C=C2)O)C3=NC4=C(S3)C=CC=C4)=S)=O
FRHVWTKQTWRREX-JROSIUBQNA-N,CHEMBL362611,1956,A,6.66,chembl20,312997,9606,EGFR,1260,C1=2C(=C(C#N)C=NC1=CC(=C(C2)NC(/C=C/CN3CCC(CC3)O)=O)OCC)NC4=CC(Cl)=C(C=C4)OCC5=CC=CC=C5
FRKWMLCUONAHJH-DZQCGVKKNA-N,CHEMBL1242201,1956,A,6.36,chembl20,654933,9606,EGFR,1260,N=1C=NC=2N(N=C(C3=CC=C(C(=C3)O)OC)C2C1N)C4CCCC4
FRQFIGQZHAECJO-KEOPAZDXNA-N,44388483,1956,A,7.14267,pubchem,248903,9606,EGFR,1260,ClC1=C(NCC=2C=CC=NC2)C=CC(NC=3C=4C(N=CC3C#N)=CC(OC)=C(NC(=O)/C=C/CN(C)C)C4)=C1
FRZUSJCWOONEQS-UHFFFAOYNA-N,CHEMBL1088633,1956,A,5.0,chembl20,621754,9606,EGFR,1260,C1(=C(C=C2C(=C1)CCN=C2C3=CC=CC(=C3)Cl)Cl)OC
FSFYBWMHVKFOOV-LNNLXFCONA-N,CHEMBL3040806,1956,A,7.38,chembl20,1368552,9606,EGFR,1260,C=1C2=C(C=C3C1N=CN=C3NC=4C=C(C=CC4)C5=CC=CC=C5)OCCO2
FSGGHFJAQJIEQT-JQCBBJHINA-N,CHEMBL3092324,1956,A,7.39,chembl20,1278553,9606,EGFR,1260,S(=O)(=O)(CCNC(NC1=CC2=C(N=CN=C2C=C1O[C@@H]3COCC3)NC=4C=C(C(=CC4)F)Cl)=O)C
FSGPEDYXNUKDAG-KXUOKWPHNA-N,CHEMBL91748,1956,A,6.6,chembl20,66587,9606,EGFR,1260,C=1(C=2C(=CC=C(NC(/C=C/N(C)C)=O)C2)N=CN1)NC=3C=C(Br)C=CC3
FSGUMUYMSDYGOB-MBDNEWHENA-N,CHEMBL2336361,1956,N,5.0,chembl20,922237,9606,EGFR,1260,C1=CC=CC(=C1)/C=C/C(NC2=CC=C(C=C2)F)=O
FSHWIHXFSFIOAL-BEJFXJNDNA-N,CHEMBL403569,1956,A,6.49,chembl20,457884,9606,EGFR,1260,C1=C(OC[C@H]2N(CCC2)C(=O)CO)C=3C(=NC=NC3C=C1)NC=4C=CC(OCC5=NC=CC=C5)=C(Cl)C4
FSHWIHXFSFIOAL-DOJZBITINA-N,CHEMBL249927,1956,A,7.01,chembl20,457884,9606,EGFR,1260,C1=C(OC[C@@H]2N(CCC2)C(=O)CO)C=3C(=NC=NC3C=C1)NC=4C=CC(OCC5=NC=CC=C5)=C(Cl)C4
FSPQCTGGIANIJZ-BUKGPZPNNA-N,CHEMBL210833,1956,N,4.6,chembl20,887868,9606,EGFR,1260,C1CCC=2C(=C(NC(C3=CC=C(C(=C3)OC)OC)=O)SC2C1)C(N)=O
FUGZYLOFWXVFQU-DRDYWAJONA-N,CHEMBL410659,1956,A,5.02,chembl20,471124,9606,EGFR,1260,N1=C(N)C2=C(N=C(N2C=C1)[C@@H]3C[C@@H](C3)CN4CCC4)C=5C=C6C(C=CC(=N6)C7=CC=CC=C7)=CC5
FUJQYXNKCSRFSS-CYTJWOSXNA-N,14862546,1956,A,5.1549,pubchem,358171,9606,EGFR,1260,S(OC1=CC=C(C=C1)/C=C/N(=O)=O)(=O)(=O)C=2C=CC(C(=O)N[C@H](C(=O)N[C@@H](C)C(O)=O)C)=CC2
FUJQYXNKCSRFSS-GIXNGQLGNA-N,CHEMBL490775,1956,A,5.15,chembl20,506200,9606,EGFR,1260,N(C(C(NC(C(O)=O)C)=O)C)C(C=1C=CC(S(OC2=CC=C(C=C2)/C=C/N(=O)=O)(=O)=O)=CC1)=O
FUKZQOIBPXLDAJ-UHFFFAOYNA-N,CHEMBL544067,1956,A,5.96,chembl20,63767,9606,EGFR,1260,C(C(C=1C=CC(OCC2=CC=CC=C2)=CC1)=O)(CN3CCOCC3)=C
FUMCKNCUEAQHCV-BDGWVKIONA-N,CHEMBL1986943,1956,A,6.1,chembl20,809214,9606,EGFR,1260,ClC1=NC(=NC(C=2C3=C(NC2)N=CC=C3)=C1)NC4CCC(O)CC4
FUSDVOSGGMBSMK-UYBDAZJANA-N,CHEMBL29641,1956,A,6.9,chembl20,942125,9606,EGFR,1260,N=1C=NC=2C(C1NC=3C=C(C=CC3)SC)=CC(=C(C2)OC)OC
FUSGHFKTWQRWPV-MJGQVGIZNA-N,CHEMBL1966279,1956,A,5.7,chembl20,809214,9606,EGFR,1260,S(=O)(=O)(NCCCN)C=1C=C(C(O)=NC2=CC=C(C3=NN=C(O)C=4C3=CC=CC4)C=C2)C=CC1
FUTDIJXBLRBDGJ-UHFFFAOYNA-N,CHEMBL112925,1956,A,5.06,chembl20,66715,9606,EGFR,1260,C1(=CC(=O)C2=C(O1)C=CC(N)=C2)C3=CC=C(C=C3)N
FPTCDUYOZYIIST-UHFFFAOYNA-N,CHEMBL3297998,1956,A,6.47,chembl20,1368204,9606,EGFR,1260,C1(=NC2=C(C(=N1)N(C=3C=CC(=CC3)OC)CCCC)C=C(O2)C)C
FPWNNWBZEMXQNZ-KQEHPHAYNA-N,CHEMBL1910275,1956,N,4.32,chembl20,775025,9606,EGFR,1260,C1(=NC=2C(C(=N1)N)=C(C(=C(N2)NCCO)C#N)C)NCCO
FPYMICFLRIEXEX-UHFFFAOYNA-N,CHEMBL543669,1956,A,5.4,chembl20,63790,9606,EGFR,1260,C1=2C(N(C3=CC=CC=C3)C)=NC=NC1=CC(=C(C2)OC)OC
FQAVYQDBRCNTBT-LBOYIXSDNA-N,CHEMBL139307,1956,A,8.48,chembl20,66727,9606,EGFR,1260,C1=2C(=NC=NC1=CC=C(C2)N(C(C=C)=O)CCCN3CCOCC3)NC=4C=C(Br)C=CC4
FQEODTMNWMDUMD-GFJIPZKJNA-N,CHEMBL1966343,1956,A,5.7,chembl20,809214,9606,EGFR,1260,O1N=C(C=C1C=2C=C3C(NN=C3N)=CC2)CC(C)C
FQGVUAQWOXXERW-VEORKLDJNA-N,CHEMBL373207,1956,A,8.51,chembl20,334483,9606,EGFR,1260,C=1(C=CC2=NC=NC(=C2C1)NC3=CC(=C(C=C3)F)Cl)NC(C#CCN(CC)CC)=O
FQINJZOKZQVKKN-LNNLXFCONA-N,CHEMBL312753,1956,A,9.0,chembl20,67058,9606,EGFR,1260,C=12SC(C3=CC=C(C=C3)CO)=CC1N=CN=C2NC4=CC=5C=CNC5C=C4
FVBZCOQSOGTVFL-UHFFFAOYNA-N,90655445,1956,A,6.04096,pubchem,1129593,9606,EGFR,1260,ClC=1N(N=C(C1C2C3C(N(C(=N)C2C(OCC)=O)C4=CC=CN=C4)=CCCC3=O)C)C5=CC=C(C=C5)C
FVGFBWAPMMXCST-UHFFFAOYNA-N,CHEMBL1094196,1956,A,5.9,chembl20,632804,9606,EGFR,1260,C(C=1C=CC(C2=CC=C(C=C2)OC)=CC1)N3C=C(C=4C=C(C=CC34)OCCC5=CC=C(C=C5)O)CCN
FVHRPBPPQDUXSJ-YNDYHMGXNA-N,46831432,1956,A,7.90309,pubchem,661563,9606,EGFR,1260,ClC=1C=C(NC=2C=3C(N=CC2C#N)=CC(OCC)=C(NC(=O)CCN(C)C)C3)C=CC1OCC4=NC=CC=C4
FVIJIMMDRHCHRE-MRPQGQGYNA-N,CHEMBL272187,1956,A,9.04,chembl20,468986,9606,EGFR,1260,N1=CC=C2C(=C1)C(=NC=N2)NC3=C(C(=CC=C3)Br)NCCC4=CNC=N4
FVMIAPQLQLJTFD-UHFFFAOYNA-N,CHEMBL1095957,1956,A,5.68,chembl20,632804,9606,EGFR,1260,C(CC1=CNC2=CC=C(C=C12)OCCC3=CC=C(C=C3)O)N
FVPBLAKABVRLRX-HPHMPNDVNA-N,CHEMBL1242755,1956,A,6.27,chembl20,654933,9606,EGFR,1260,N1=CN=C2N(N=C(C=3C=NC=4C(=CC=CC4)C3)C2=C1N)C5CCCC5
FVSLEKUGZLSFEE-UHFFFAOYNA-N,CHEMBL328710,1956,N,4.6,chembl20,887867,9606,EGFR,1260,N1=C2C(=C(CC3=CC=C(C=C3)N(C)C)C1=O)C=CC=C2
FVWANTDQRFSCAL-WYUMXYHSNA-N,616573,1956,A,6.49485,pubchem,66603,9606,EGFR,1260,N(CC1=CC=CC=C1)C=2N=CN=C3C2C=CC=C3
FSZWSFUFUGCRLD-LCNYUBJKNA-N,CHEMBL2335013,1956,N,4.71,chembl20,946709,9606,EGFR,1260,C=1(N=C2C(=C(N1)NC=3C=C(C=CC3)C(F)(F)F)C=C(N2)CCC4=CC=CC=N4)N
FTBHGTXTGYLDBW-SHHOZWNJNA-N,CHEMBL2148046,1956,A,7.28,chembl20,850422,9606,EGFR,1260,C(CS(C(C)C)(=O)=O)(=O)NCCN1C=CC2=NC=NC(=C21)NC=3C=CC(=C(C3)Cl)OC=4C=C(C=CC4)C(F)(F)F
FTEDVZPTRHFYOX-UYBDAZJANA-N,CHEMBL440453,13649,N,4.94,chembl20,103915,10090,EGFR,1260,C=1(C=2C(=CC(=CC2O)OC)N=CC1C3=CC(Cl)=CC=C3)O
FTEDVZPTRHFYOX-UYBDAZJANA-N,CHEMBL440453,1956,A,7.42,chembl20,67049,9606,EGFR,1260,C=1(C=2C(=CC(=CC2O)OC)N=CC1C3=CC(Cl)=CC=C3)O
FTFDOZLQPLTYBX-CUNFQGHENA-N,CHEMBL1270795,1956,A,5.3,chembl20,755598,9606,EGFR,1260,C=1(N=C(C2=NC=C(C3=CNN=C3)N2C1)NC=4SN=C(C4)C)SC
FTFRZXFNZVCRSK-XBXBPLPCNA-N,CHEMBL258940,1956,A,8.52,chembl20,473851,9606,EGFR,1260,C=1(N=C2C(=CN1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)NC4CCN(CC4)C
FTHVRWNSFRDQNV-SREBMQDQNA-N,CHEMBL421326,1956,A,8.4,chembl20,67058,9606,EGFR,1260,S1C(=CC2=C1C(NC3=CC=4C=CNC4C=C3)=CC=N2)C5=CC=C(C=C5)CNCCOCCO
FTIAKTLRFKSDFR-CMJYGJQNNA-N,CHEMBL377408,1956,A,5.7,chembl20,809214,9606,EGFR,1260,C=1C(C(NCC2=CC=CC=C2S(N)(=O)=O)=O)=NC(=C(C#N)C1N)OCC
FTIOCMFCDBBOAU-HXTKINSTNA-N,CHEMBL91484,1956,A,7.57,chembl20,66598,9606,EGFR,1260,C1(C(C=2C=CC=CC2)C1)NC=3C=4C(=CC(=C(C4)OCCCN(C)C)OC)N=CN3
FTNRIVMQDKDIPG-NQSIIUBLNA-N,5465574,1956,A,5.30103,pubchem,69426,9606,EGFR,1260,OC1=C(C=C(N=CC=2C=C(O)C=CC2O)C=C1)C(O)=O
FTNWRSGFFBRJTK-LELJVTLKNA-N,CHEMBL1928711,1956,A,5.79,chembl20,792073,9606,EGFR,1260,C1=NC(=C2C=C(C=CC2=N1)NCC3=CC=C(C=C3)Cl)NC=4C=C(C=CC4)Br
FTTAXYMXQHBWCO-PKRZOPRNNA-N,CHEMBL122721,1956,N,4.57,chembl20,63769,9606,EGFR,1260,C=1(C(=O)NCCCCCCCCCCCCCC)C(=CC=C(NCC2=C(C=CC(=C2)O)O)C1)O
DXZCXZCCPLYVDG-ZCKWPNIANA-N,CHEMBL1093099,1956,N,4.82,chembl20,627419,9606,EGFR,1260,N1=C(N=C2C(C=3C(=CC=CC3N2)SC4=CC=CC=C4)=C1N)N
DAXOOIRHYYCDDH-SDRQFZCRNA-N,CHEMBL1242470,1956,N,4.96,chembl20,654933,9606,EGFR,1260,N=1C=NC=2N(N=C(C3=CC=C(C(=C3)O)F)C2C1N)CCCCC#N
DAXUVEJLUCSOEI-UHFFFAOYNA-N,CHEMBL355857,1956,A,6.4,chembl20,66591,9606,EGFR,1260,C=1(C(=O)OCC)C(=CC=C(NCC2=C(C=CC(=C2)O)O)C1)O
FCKGEOQXHWZJHO-IGYLICAONA-N,CHEMBL505463,1956,A,6.55,chembl20,566594,9606,EGFR,1260,N1=CN=C(NC=2C=C(C(=CC2)OC=3C=CN=C4C3C=C(C=C4)F)Cl)C5=C1C=C(C#C[C@@H]6C[C@H](CN6)OC(N7CCOCC7)=O)S5
FQNCLVJEQCJWSU-UHFFFAOYNA-N,CHEMBL7724,1956,N,4.6,chembl20,887868,9606,EGFR,1260,C=1(C(=CC=2N=CC(=NC2C1)C=3C=CC=CC3)C)C
FQNFLNSVHWCZML-GZCIVNNFNA-N,CHEMBL471901,1956,N,4.6,chembl20,887868,9606,EGFR,1260,C=1(N=C(C(=CN1)C(=O)N)NC2=CC(=CC=C2)C(F)(F)F)NCCN
DAXNLYJBKOOJIV-KJEMJLCJNA-N,CHEMBL118205,1956,A,5.28,chembl20,66876,9606,EGFR,1260,C(=C/C=1C=C(CSC2=NC=3C=CC=CC3O2)C(=C(C1)OC)O)(\C(=O)N)/C#N
FLFHZVYTVPANLR-LBOYIXSDNA-N,CHEMBL1923007,1956,A,7.47,chembl20,827250,9606,EGFR,1260,N1=CN=C(C=2N(C=CC21)CCO)NC3=CC=C(OC4=CC=CC(=C4)C(F)(F)F)C(Cl)=C3
FIABMQVFIWDJOZ-HXTKINSTNA-N,56954429,1956,A,5.04096,pubchem,655996,9606,EGFR,1260,BrC1=CC(F)=C(NC2=NC=NC=3C2=CC(OCCN(CC)CC)=C(OC)C3)C=C1
FIBGFEXSJVHZSG-GPQMBLKYNA-N,CHEMBL1970189,1956,A,5.7,chembl20,809214,9606,EGFR,1260,ClC=1C(C2C=3C(OC(=N)C2C#N)=NNC3C)=CC=CC1
FIBRZYOROMWVIM-LQFNOIFHNA-N,CHEMBL176891,1956,A,8.88,chembl20,66567,9606,EGFR,1260,C=12C(=NC=NC1C=C3N=CN(C3=C2)CCN(C)C)NC4=CC(Br)=CC=C4
FIENMRUUADTWJC-LQPCUPRFNA-N,CHEMBL255871,1956,A,8.1,chembl20,509684,9606,EGFR,1260,C1=CC(NC2=NC=NC(=C2/C=N/OC)N)=CC=3C=NN(C31)CC=4C=C(C=CC4)F
